Y Y Y 59 12 None 465 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 14 None 466 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 2 None 467 API 2.0 I 2.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 59 23 None 468 API 29.0 I 29.0 2017-07-03 14:15:37 2017-07-03 14:15:37 None
Y Y Y 60 21 None 470 API 5.0 I 5.0 2017-10-21 05:12:32 2017-10-21 05:12:32 None
Y Y Y 60 6 None 471 API 5.0 I 5.0 2017-10-21 05:12:32 2017-10-21 05:12:32 None
Y Y Y 60 5 None 472 API 5.0 I 5.0 2017-10-21 05:12:32 2017-10-21 05:12:32 None
Y Y Y 60 4 None 473 API 5.0 I 5.0 2017-10-21 05:12:32 2017-10-21 05:12:32 None
Y Y Y 20 7 None 474 API 2.0 I 2.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 20 6 None 475 API 2.0 I 2.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 20 3 None 476 API 2.0 I 2.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 20 9 None 477 API 2.0 I 2.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 20 10 None 478 API 2.0 I 2.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 20 20 None 479 API 29.0 I 29.0 2018-05-11 16:11:57 2018-05-11 16:11:57 None
Y Y Y 61 18 None 494 API 2.0 I 2.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 61 13 None 495 API 2.0 I 2.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 61 12 None 496 API 2.0 I 2.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 61 14 None 497 API 2.0 I 2.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 61 2 None 498 API 2.0 I 2.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 61 23 None 499 API 29.0 I 29.0 2018-07-13 15:05:24 2018-07-13 15:05:24 None
Y Y Y 62 18 None 500 API 2.0 I 2.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 62 13 None 501 API 2.0 I 2.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 62 12 None 502 API 2.0 I 2.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 62 14 None 503 API 2.0 I 2.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 62 2 None 504 API 2.0 I 2.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 49 9 None 512 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 62 23 None 505 API 29.0 I 29.0 2018-07-13 15:05:52 2018-07-13 15:05:52 None
Y Y Y 49 10 None 513 API 2.0 I 2.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 49 20 None 514 API 29.0 I 29.0 2018-07-13 15:09:21 2018-07-13 15:09:21 None
Y Y Y 63 20 None 525 API 29.0 I 29.0 2019-04-21 14:07:09 2019-04-21 14:07:09 None
Y Y Y 85 4 None 609 API 1.0 I 1.0 2021-01-19 17:32:30 2021-01-19 17:32:30 None
Y Y Y 85 10 None 610 API 1.0 I 1.0 2021-01-19 17:32:30 2021-01-19 17:32:30 None
Y Y Y 85 9 None 611 API 1.0 I 1.0 2021-01-19 17:32:30 2021-01-19 17:32:30 None
Y Y Y 85 20 None 612 API 29.0 I 29.0 2021-01-19 17:32:30 2021-01-19 17:32:30 None
Y Y Y 84 5 None 613 None 29.0 I 29.0 2021-01-25 12:58:41 2021-01-25 12:58:41 None
Y Y Y 84 7 None 614 None 29.0 I 29.0 2021-02-15 08:22:30 2021-02-15 08:22:30 None
Y Y Y 84 6 None 615 None 29.0 I 29.0 2021-02-16 06:01:40 2021-02-16 06:01:40 None
Y Y Y 84 4 None 603 API 1.0 I 1.0 2021-01-13 12:47:02 2021-01-13 12:47:02 None
Y Y Y 84 10 None 605 API 1.0 I 1.0 2021-01-13 12:47:02 2021-01-13 12:47:02 None
Y Y Y 84 9 None 606 API 1.0 I 1.0 2021-01-13 12:47:02 2021-01-13 12:47:02 None
Y Y Y 84 20 None 608 API 29.0 I 29.0 2021-01-13 12:47:02 2021-01-13 12:47:02 None
