CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,SEARCH_CONDITION,REF_PK,DELETE_RULE,CORDERBY,CONS_COLS,REF_TABLE,REF_COLUMNS,DATASOURCE
CUSTBARCODE_FK5,FOREIGN KEY,AR_CUST_BARCODE_UPLOADS,None,CUSTITEM_PK,CASCADE,3,UPLOAD_ID,AR_CUST_ITEM_UPLOADS,UPLOAD_ID,ORATECHCANNON
ARFULFILL_FK1,FOREIGN KEY,AR_ITEM_FULFILLMENT,None,AR_SALH_PK,CASCADE,3,ORDER_HEADER_ID,AR_SALESORDER_HEADERS,ORDER_HEADER_ID,ORATECHCANNON
ARFULFILL_FK2,FOREIGN KEY,AR_ITEM_FULFILLMENT,None,ARSOLINE_PK,CASCADE,3,ORDER_LINE_ID,AR_SALESORDER_LINES,ORDER_LINE_ID,ORATECHCANNON
PRUPDATESP_FK1,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
PRUPDATESP_FK2,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,IISU_PK,CASCADE,3,SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHCANNON
CMNPRINTMATRIX_FK1,FOREIGN KEY,CMN_PRINTER_MATRIX,None,IL_PK,CASCADE,3,LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
PRUPDATESP_FK3,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,IPT_PK,CASCADE,3,PRICE_TYPE_ID,INV_PRICE_TYPES,PRICE_TYPE_ID,ORATECHCANNON
PRUPDATESP_FK5,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,PRUPDH_PK,CASCADE,3,UPDATEITEMCP_HEADER_ID,PRICE_UPDATEITEMCP_HEADERS,UPDATEITEMCP_HEADER_ID,ORATECHCANNON
PRUPDATESP_FK4,FOREIGN KEY,PRICE_UPDATESP_PRICES,None,PRUPDL_PK,CASCADE,3,UPDATEITEMCP_LINE_ID,PRICE_UPDATEITEMCP_LINES,UPDATEITEMCP_LINE_ID,ORATECHCANNON
CMNPRINTMATRIX_FK3,FOREIGN KEY,CMN_PRINTER_MATRIX,None,SYSPROG_PK,CASCADE,3,PROGRAM_ID,SYS_PROGRAMS,PROGRAM_ID,ORATECHCANNON
CMNPRINTMATRIX_FK2,FOREIGN KEY,CMN_PRINTER_MATRIX,None,CP_PK,CASCADE,3,PRINTER_ID,CMN_PRINTERS,PRINTER_ID,ORATECHCANNON
CMNPRINTMATRIX_FK4,FOREIGN KEY,CMN_PRINTER_MATRIX,None,CMNTERM_ID_PK,CASCADE,3,TERMINAL_ID,CMN_TERMINALS,TERMINAL_ID,ORATECHCANNON
GAC_GSC_FK,FOREIGN KEY,GL_ACCOUNT_CODES,None,GSC_PK,NO ACTION,3,GSC_GL_SUB_CATEGORY_ID,GL_SUB_CATEGORIES,GL_SUB_CATEGORY_ID,ORATECHCANNON
IIAL_IIAH_FK,FOREIGN KEY,INV_ITEM_ADJUSTMENT_LINES,None,IIAH_PK,NO ACTION,3,IIAH_ADJUST_HEADER_ID,INV_ITEM_ADJUSTMENT_HEADERS,ADJUST_HEADER_ID,ORATECHCANNON
IISC_IIC_FK,FOREIGN KEY,INV_ITEM_SUB_CATEGORIES,None,IIC_PK,NO ACTION,3,IIC_CATEGORY_ID,INV_ITEM_CATEGORIES,CATEGORY_ID,ORATECHCANNON
IIM_IIC_FK,FOREIGN KEY,INV_ITEM_MASTERS,None,IIC_PK,NO ACTION,3,IIC_CATEGORY_ID,INV_ITEM_CATEGORIES,CATEGORY_ID,ORATECHCANNON
IIP2_IIM_FK,FOREIGN KEY,INV_ITEM_PRICES,None,IIM_PK,NO ACTION,3,IIM_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
IISU_IIM_FK,FOREIGN KEY,INV_ITEM_SALES_UNITS,None,IIM_PK,NO ACTION,3,IIM_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
IIP_IIM_FK,FOREIGN KEY,INV_ITEM_PRICEBREAKS,None,IIM_PK,NO ACTION,3,IIM_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
IIPH_IIM_FK,FOREIGN KEY,INV_ITEM_PO_HISTORIES,None,IIM_PK,NO ACTION,3,IIM_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
IIMLHEADER_FK1,FOREIGN KEY,INV_ITEM_MOVEMENT_LINES,None,IIMH_PK,CASCADE,3,IIMH_ITEM_MOVEMENT_HEADER_ID,INV_ITEM_MOVEMENT_HEADERS,ITEM_MOVEMENT_HEADER_ID,ORATECHCANNON
IIP2_IISU_FK,FOREIGN KEY,INV_ITEM_PRICES,None,IISU_PK,NO ACTION,3,IISU_SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHCANNON
IIP_IISU_FK,FOREIGN KEY,INV_ITEM_PRICEBREAKS,None,IISU_PK,NO ACTION,3,IISU_SU_ID,INV_ITEM_SALES_UNITS,SU_ID,ORATECHCANNON
IIM_IISC_FK,FOREIGN KEY,INV_ITEM_MASTERS,None,IISC_PK,NO ACTION,3,IISC_SUB_CATEGORY_ID,INV_ITEM_SUB_CATEGORIES,SUB_CATEGORY_ID,ORATECHCANNON
ISL_IL_FK,FOREIGN KEY,INV_SUB_LOCATIONS,None,IL_PK,NO ACTION,3,IL_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
PRICETEMPLINES_FK1,FOREIGN KEY,PRICE_TEMPLATE_LINES,None,CUOM_PK,CASCADE,3,UOM_ID,CMN_UNIT_OF_MEASUREMENTS,UOM_ID,ORATECHCANNON
POHEAD_GLAC_FK5,FOREIGN KEY,PO_HEADERS,None,GAC_PK,NO ACTION,3,GL_ACCOUNT_ID,GL_ACCOUNT_CODES,GL_ACCOUNT_ID,ORATECHCANNON
POLINES_GLAC_FK5,FOREIGN KEY,PO_LINES,None,GAC_PK,NO ACTION,3,GL_ACCOUNT_ID,GL_ACCOUNT_CODES,GL_ACCOUNT_ID,ORATECHCANNON
AR_CUSTSUPPID_FK5,FOREIGN KEY,AR_CUSTOMERS,None,SUP_PK,NO ACTION,3,SUPPLIER_ID,AP_SUPPLIERS,SUPPLIER_ID,ORATECHCANNON
AP_SUPPCUSTID_FK5,FOREIGN KEY,AP_SUPPLIERS,None,CUST_PK,NO ACTION,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHCANNON
MKUPTEMPLINES_FK1,FOREIGN KEY,INV_MKUPTEMP_LINES,None,IPT_PK,CASCADE,3,PRICE_TYPE_ID,INV_PRICE_TYPES,PRICE_TYPE_ID,ORATECHCANNON
MKUPTEMPLINES_FK3,FOREIGN KEY,INV_MKUPTEMP_LINES,None,MKUPTEMPHEADERS_PK,CASCADE,3,MKUPTEMP_ID,INV_MKUPTEMP_HEADERS,MKUPTEMP_ID,ORATECHCANNON
INVBOM_FK3,FOREIGN KEY,INV_BOM,None,IIM_PK,CASCADE,3,LEVEL0_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVBOM_FK2,FOREIGN KEY,INV_BOM,None,IIM_PK,CASCADE,3,PARENT_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVBOM_FK1,FOREIGN KEY,INV_BOM,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INV_ITEM_FREIGHTS_FK6,FOREIGN KEY,INV_ITEM_FREIGHTS,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INV_ITEM_FREIGHTS_FK3,FOREIGN KEY,INV_ITEM_FREIGHTS,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHCANNON
AR_FREIGHT_COUNTRIES_FK3,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,ARFREIGHT_PK,CASCADE,3,FREIGHT_HEADER_ID,AR_FREIGHT_HEADERS,FREIGHT_HEADER_ID,ORATECHCANNON
INV_ITEM_FREIGHTS_FK4,FOREIGN KEY,INV_ITEM_FREIGHTS,None,ARFREIGHTL_PK,CASCADE,3,FREIGHT_LINE_ID,AR_FREIGHT_LINES,FREIGHT_LINE_ID,ORATECHCANNON
AR_FREIGHT_COUNTRIES_FK4,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,ARFREIGHTL_PK,CASCADE,3,FREIGHT_LINE_ID,AR_FREIGHT_LINES,FREIGHT_LINE_ID,ORATECHCANNON
INV_ITEM_FREIGHTS_FK5,FOREIGN KEY,INV_ITEM_FREIGHTS,None,CCO_PK,CASCADE,3,COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHCANNON
AR_FREIGHT_COUNTRIES_FK5,FOREIGN KEY,AR_FREIGHT_COUNTRIES,None,CCO_PK,CASCADE,3,COUNTRY_CODE,CMN_COUNTRIES,COUNTRY_CODE,ORATECHCANNON
CMN_WDAY_SHIFTS_FK4,FOREIGN KEY,CMN_WDAY_SHIFTS,None,CMN_SHIFTS_PK,CASCADE,3,SHIFT_ID,CMN_SHIFTS,SHIFT_ID,ORATECHCANNON
CMN_WDAY_SHIFTS_FK3,FOREIGN KEY,CMN_WDAY_SHIFTS,None,EMPWD_PK,CASCADE,3,WORKING_DAY_ID,EMP_WORKING_DAYS,WORKING_DAY_ID,ORATECHCANNON
CMNPMNT_GLACID_FK5,FOREIGN KEY,CMN_PAYMENT_METHODS,None,GAC_PK,NO ACTION,3,OUT_GL_ACCOUNT_ID,GL_ACCOUNT_CODES,GL_ACCOUNT_ID,ORATECHCANNON
ARCUSTITEMOFFER__FK3,FOREIGN KEY,AR_CUST_ITEM_OFFERS,None,IIOH_PK,CASCADE,3,OFFER_HEADER_ID,INV_ITEM_OFFER_HEADERS,OFFER_HEADER_ID,ORATECHCANNON
ARCUSTITEMOFFER__FK2,FOREIGN KEY,AR_CUST_ITEM_OFFERS,None,CUST_PK,CASCADE,3,CUSTOMER_ID,AR_CUSTOMERS,CUSTOMER_ID,ORATECHCANNON
CMNPAYMENTTRANS_FK2,FOREIGN KEY,CMN_PAYMENT_TRANS,None,CMNPAYMENTS_PK,NO ACTION,3,CMN_PAYMENT_ID,CMN_PAYMENTS,CMN_PAYMENT_ID,ORATECHCANNON
ARPMNTLINES_FK4,FOREIGN KEY,AR_PAYMENT_LINES,None,CMNPAYMENTTRANS_PK,NO ACTION,3,PAYMENT_TRANS_ID,CMN_PAYMENT_TRANS,PAYMENT_TRANS_ID,ORATECHCANNON
APPMNTLINES_FK4,FOREIGN KEY,AP_PAYMENT_LINES,None,CMNPAYMENTTRANS_PK,NO ACTION,3,PAYMENT_TRANS_ID,CMN_PAYMENT_TRANS,PAYMENT_TRANS_ID,ORATECHCANNON
CMNPAYMENTS_FK2,FOREIGN KEY,CMN_PAYMENTS,None,CPM_PK,NO ACTION,3,PMNT_METHOD_ID,CMN_PAYMENT_METHODS,PMNT_METHOD_ID,ORATECHCANNON
CMNPAYMENTTRANS_FK1,FOREIGN KEY,CMN_PAYMENT_TRANS,None,GAC_PK,NO ACTION,3,GL_ACCOUNT_ID,GL_ACCOUNT_CODES,GL_ACCOUNT_ID,ORATECHCANNON
CMNPAYMENTS_FK1,FOREIGN KEY,CMN_PAYMENTS,None,GAC_PK,NO ACTION,3,GL_ACCOUNT_ID,GL_ACCOUNT_CODES,GL_ACCOUNT_ID,ORATECHCANNON
CMNPAYMENTS_FK3,FOREIGN KEY,CMN_PAYMENTS,None,CB_PK,NO ACTION,3,BANK_ID,CMN_BANKS,BANK_ID,ORATECHCANNON
CMNPAYMENTS_FK4,FOREIGN KEY,CMN_PAYMENTS,None,CBA_PK,NO ACTION,3,BANK_ACCOUNT_ID,CMN_BANK_ACCOUNTS,BANK_ACCOUNT_ID,ORATECHCANNON
CMNSTYLEPATTERNS_FK2,FOREIGN KEY,CMN_STYLE_PATTERNS,None,IM_PK,CASCADE,3,MANF_ID,INV_MANUFACTURERS,MANF_ID,ORATECHCANNON
CMNSTPLEVELS_FK1,FOREIGN KEY,CMN_STP_LEVELS,None,CMNSTYLEPATTERNS_PK,CASCADE,3,STP_ID,CMN_STYLE_PATTERNS,STP_ID,ORATECHCANNON
CMNSTPATTRIBUTES_FK1,FOREIGN KEY,CMN_STP_ATTRIBUTES,None,CMNSTYLEPATTERNS_PK,CASCADE,3,STP_ID,CMN_STYLE_PATTERNS,STP_ID,ORATECHCANNON
CMNSTYLEPATTERNS_FK1,FOREIGN KEY,CMN_STYLE_PATTERNS,None,SUP_PK,CASCADE,3,SUPPLIER_ID,AP_SUPPLIERS,SUPPLIER_ID,ORATECHCANNON
PARAMVAL_JOB_FK1,FOREIGN KEY,SYS_JOB_PARAM_VALUES,None,SYSCHJOB_PK,CASCADE,3,JOB_ID,SYS_SCHEDULE_JOBS,JOB_ID,ORATECHCANNON
ARCUSTOMERIMP_FK1,FOREIGN KEY,AR_CUSTOMER_IMPORT,None,CMNIMPBATCH_PK,CASCADE,3,BATCH_ID,CMN_IMPORT_BATCH,BATCH_ID,ORATECHCANNON
ARSALORDERH_SUBLOC_FK10,FOREIGN KEY,AR_SALESORDER_HEADERS,None,ISL_PK,NO ACTION,3,SUB_LOCATION_ID,INV_SUB_LOCATIONS,SUB_LOCATION_ID,ORATECHCANNON
ARINVHEADER_SUBLOC_FK10,FOREIGN KEY,AR_INVOICE_HEADERS,None,ISL_PK,NO ACTION,3,SUB_LOCATION_ID,INV_SUB_LOCATIONS,SUB_LOCATION_ID,ORATECHCANNON
POHEADER_SUBLOC_FK10,FOREIGN KEY,PO_HEADERS,None,ISL_PK,NO ACTION,3,SUB_LOCATION_ID,INV_SUB_LOCATIONS,SUB_LOCATION_ID,ORATECHCANNON
POGRNSUBLOC_FK10,FOREIGN KEY,PO_GRN_HEADERS,None,ISL_PK,NO ACTION,3,SUB_LOCATION_ID,INV_SUB_LOCATIONS,SUB_LOCATION_ID,ORATECHCANNON
ARSHIPFROM_FK10,FOREIGN KEY,AR_SALESORDER_HEADERS,None,IL_PK,NO ACTION,3,SHIPFROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
ARSALPAYTO_FK10,FOREIGN KEY,AR_SALESORDER_HEADERS,None,IL_PK,NO ACTION,3,PAYTO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
ARSALINVPAYTO_FK10,FOREIGN KEY,AR_INVOICE_HEADERS,None,IL_PK,NO ACTION,3,PAYTO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
ARSALINVSHIPFROM_FK10,FOREIGN KEY,AR_INVOICE_HEADERS,None,IL_PK,NO ACTION,3,SHIPFROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
SALORDPICKITEM_FK6,FOREIGN KEY,AR_SALESORDER_PICKLIST,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVITEMEXTRAS_FK2,FOREIGN KEY,INV_ITEM_EXTRAS,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVBARCODEITEM_FK2,FOREIGN KEY,INV_ITEM_BARCODES,None,IIM_PK,CASCADE,3,IIM_ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
CMNOBJBATCHLINE_FK1,FOREIGN KEY,CMN_OBJECT_BATCH_LINES,None,CMNOBJBATCH_PK,CASCADE,3,BATCH_ID,CMN_OBJECT_BATCHES,BATCH_ID,ORATECHCANNON
SALORDLINE_TAXCODE_FK5,FOREIGN KEY,AR_SALESORDER_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
ARINVLINE_TAXCODEID,FOREIGN KEY,AR_INVOICE_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
APINVLINES_TAXCODE_FK5,FOREIGN KEY,AP_INVOICE_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
APDBNOTELINES_TAXCODE_FK5,FOREIGN KEY,AP_DBNOTE_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
POLINES_TAXCODE_FK5,FOREIGN KEY,PO_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
POGRNLINES_TAXCODE_FK5,FOREIGN KEY,PO_GRN_LINES,None,CTC_PK,NO ACTION,3,TAX_CODE_ID,CMN_TAX_CODES,TAX_CODE_ID,ORATECHCANNON
ARSALORDERIMP_FK1,FOREIGN KEY,AR_SALESORDER_IMPORT,None,ARSOIMPBATCH_PK,CASCADE,3,BATCH_ID,AR_SOIMPORT_BATCH,BATCH_ID,ORATECHCANNON
POGRNLINESPALLET_FK6,FOREIGN KEY,PO_GRN_LINES,None,INVPALLET_PK,CASCADE,3,PALLET_ID,INV_PALLETS,PALLET_ID,ORATECHCANNON
INVPALLET_FK2,FOREIGN KEY,INV_PALLETS,None,INVCONTAINRELOG_PK,CASCADE,3,CONTAINER_LOG_ID,INV_CONTAINER_LOG,CONTAINER_LOG_ID,ORATECHCANNON
INVPICKLISTITEM_FK3,FOREIGN KEY,INV_ITEM_PICKLIST,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVREQUISITIONLINES_FK3,FOREIGN KEY,INV_REQUISITION_LINES,None,INVREQUISITIONHEADERS_PK,CASCADE,3,REQUISITION_ID,INV_REQUISITION_HEADERS,REQUISITION_ID,ORATECHCANNON
INVREQUISITIONLINES_FK2,FOREIGN KEY,INV_REQUISITION_LINES,None,ISL_PK,CASCADE,3,PICKED_SUB_LOCATION_ID,INV_SUB_LOCATIONS,SUB_LOCATION_ID,ORATECHCANNON
INVREQUISITIONLINES_FK1,FOREIGN KEY,INV_REQUISITION_LINES,None,IL_PK,CASCADE,3,PICKED_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
INVREQUISITIONLINES_FK4,FOREIGN KEY,INV_REQUISITION_LINES,None,IIM_PK,CASCADE,3,ITEM_ID,INV_ITEM_MASTERS,ITEM_ID,ORATECHCANNON
INVREQUISITIONHEADERS_FK1,FOREIGN KEY,INV_REQUISITION_HEADERS,None,IL_PK,CASCADE,3,FROM_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
INVREQUISITIONHEADERS_FK2,FOREIGN KEY,INV_REQUISITION_HEADERS,None,IL_PK,CASCADE,3,TO_LOCATION_ID,INV_LOCATIONS,LOCATION_ID,ORATECHCANNON
